seed,framewise_iou,mamba_iou,iou_relative_gain_pct,framewise_cd_m,mamba_cd_m,framewise_mse,mamba_mse,framewise_temp_consistency,mamba_temp_consistency
42,0.1783655547692153,0.1801307797453233,0.9896669670284611,0.9914023344715436,1.0349273473024367,0.13652033861726523,0.13036775483439367,0.011717845965176821,0.011887649074196815
123,0.17821495961489758,0.18493771457018107,3.7722730851610904,1.042607126633326,1.0384388943513234,0.12920369586596886,0.12918053915103275,0.03423515638957421,0.007215798941130439
456,0.17773093874909734,0.1753486787682439,-1.3403743870483273,1.0072946712374686,0.9802450786034266,0.13307828300942978,0.13578368903448185,0.01592346460868915,0.0037322447324792543
